HrRacedate,HrRaceNo,HrRaceIndex,HrFP,HrNo,HrName,HrBrandNo,HrJockey,HrStable,HrWeight,HrBodyWeight,HrDraw,HrMarginLen,HrPos1,HrPos2,HrPos3,HrPos4,HrPos5,HrPos6,HrTime,HrWinOdds,HrRaceResultComm
2019-12-01,2,209,4,12,易勝相吸,B275,巴度,鄭俊偉,114,1143,2,4-1/4,,,2,2,2,4,1:40.18,6.1,
2019-12-01,2,209,5,2,盛勢,V243,蘇狄雄,葉楚航,131,1082,11,4-3/4,,,6,3,3,5,1:40.27,47,
2019-12-01,2,209,6,8,向前看,B331,梁家俊,鄭俊偉,122,1115,7,6-1/4,,,5,4,4,6,1:40.49,17,
2019-12-01,2,209,7,10,大地和平,S254,黎海榮,文家良,118,1128,4,6-1/4,,,10,11,12,7,1:40.50,65,
2019-12-01,2,209,8,9,萬霸駒,A186,田泰安,蘇保羅,118,1118,5,6-1/2,,,8,9,8,8,1:40.52,5.5,
2019-12-01,2,209,9,13,非同凡響,B242,巫顯東,呂健威,110,1041,10,7,,,12,12,11,9,1:40.64,54,
2019-12-01,2,209,10,3,天賦威力,B335,郭能,賀賢,132,1038,8,10-1/4,,,9,7,9,10,1:41.13,50,
2019-12-01,2,209,11,4,薪勇,A340,貝力斯,文家良,130,1185,3,19-3/4,,,3,5,6,11,1:42.66,45,
2019-12-01,2,209,12,5,協力神駒,B364,蔡明紹,高伯新,129,1134,6,51-3/4,,,11,10,10,12,1:47.77,27,
2019-12-01,2,209,WV,7,金獅雷將,A325,沈拿,韋達,123,---,---,---,,,,,,,---,---,
2019-12-01,3,210,1,1,合衷共濟,B250,潘明輝,賀賢,131,1108,1,-,,,,1,1,1,1:09.72,1.7,
2019-12-01,3,210,2,12,太陽戰馬,C212,黃皓楠,徐雨石,115,1189,4,1-1/4,,,,4,3,2,1:09.90,16,
2019-12-01,3,210,3,7,首飾傳奇,D032,莫雷拉,蔡約翰,125,1171,2,2-3/4,,,,6,5,3,1:10.12,10,
2019-12-01,3,210,4,2,玩得好,A383,沈拿,韋達,129,1048,5,3-1/4,,,,8,8,4,1:10.26,9.3,
2019-12-01,3,210,5,5,加州雷電,D147,田泰安,告東尼,125,1173,11,3-1/2,,,,7,7,5,1:10.30,25,
2019-12-01,3,210,6,8,喜駿之星,D033,何澤堯,文家良,125,1124,10,4-1/4,,,,5,6,6,1:10.40,9.6,
2019-12-01,3,210,7,11,胆大威猛,C338,希威森,姚本輝,125,1134,9,5,,,,2,2,7,1:10.54,16,
2019-12-01,3,210,8,10,高耀俊星,C516,蔡明紹,高伯新,125,1173,3,5-3/4,,,,9,10,8,1:10.64,20,
2019-12-01,3,210,9,4,必有利,C410,梁家俊,沈集成,125,1170,6,7-3/4,,,,10,11,9,1:10.96,91,
2019-12-01,3,210,10,6,合夥年代,C534,貝力斯,蘇偉賢,125,1128,7,8-1/4,,,,11,9,10,1:11.03,234,
2019-12-01,3,210,11,3,遨遊千里,C363,蘇兆輝,容天鵬,126,1112,8,8-1/4,,,,3,4,11,1:11.05,10,
2019-12-01,3,210,12,9,江山駿駒,C207,蘇狄雄,蘇保羅,123,1079,12,11-3/4,,,,12,12,12,1:11.61,286,
2019-12-01,3,210,WV,0,優達星,C356,巴度,葉楚航,125,---,---,---,,,,,,,---,---,
2019-12-01,3,210,WV,0,衝關王,C378,---,鄭俊偉,123,---,---,---,,,,,,,---,---,
2019-12-01,4,211,1,11,鱷臨天下,B141,梁家俊,容天鵬,122,1256,11,-,,,,1,1,1,1:08.92,14,
2019-12-01,4,211,2,12,樂無極,B277,蘇兆輝,文家良,116,1105,1,5-3/4,,,,9,8,2,1:09.82,5.3,
2019-12-01,4,211,3,7,為您贏,B157,郭能,鄭俊偉,126,1250,5,5-3/4,,,,10,10,3,1:09.83,5.9,
2019-12-01,4,211,4,6,洪荒駿駒,A031,莫雷拉,徐雨石,128,1152,7,6,,,,8,9,4,1:09.88,4.4,
2019-12-01,4,211,5,4,天皇巨星,V367,薛恩,蘇保羅,132,1195,3,6-1/4,,,,11,11,5,1:09.90,12,
2019-12-01,4,211,6,1,鼓浪威風,C088,沈拿,姚本輝,133,1231,8,6-1/2,,,,2,2,6,1:09.97,5.7,
2019-12-01,4,211,7,8,眾善積福,B334,黃皓楠,蘇偉賢,121,1088,4,7,,,,5,5,7,1:10.04,117,
2019-12-01,4,211,8,9,城中霸,C101,潘明輝,沈集成,122,1164,2,8,,,,12,12,8,1:10.19,42,
2019-12-01,4,211,9,2,八心之友,A007,田泰安,韋達,132,1088,10,9-3/4,,,,7,6,9,1:10.47,11,
2019-12-01,4,211,10,5,勁快步,A053,巴度,高伯新,131,1150,6,10-3/4,,,,6,7,10,1:10.62,10,
2019-12-01,4,211,11,3,漸信龍駒,C017,李寶利,葉楚航,132,1042,9,14,,,,3,4,11,1:11.16,25,
2019-12-01,4,211,12,10,砂漿邦,A097,巫顯東,何良,119,1154,12,16-1/4,,,,4,3,12,1:11.50,17,
2019-12-01,5,212,1,12,劍聶風,A201,蘇兆輝,鄭俊偉,117,1061,14,-,,1,2,1,1,1,1:48.17,7.8,
2019-12-01,5,212,2,3,皇龍司令,C208,郭能,霍利時,130,1092,11,2,,4,5,5,4,2,1:48.47,35,
2019-12-01,5,212,3,6,加州明雋,B363,田泰安,告東尼,122,1118,13,2-1/4,,3,3,4,3,3,1:48.53,4.6,
2019-12-01,5,212,4,9,南莊瑞寶,B428,黎海榮,呂健威,120,1172,10,2-1/4,,12,12,12,11,4,1:48.53,6,
2019-12-01,5,212,5,14,雄龍,C191,莫雷拉,蘇偉賢,115,1137,8,3-3/4,,6,7,7,6,5,1:48.79,3.2,
2019-12-01,5,212,6,2,威利熱流,T281,梁家俊,蘇保羅,132,1139,5,4,,13,13,13,12,6,1:48.81,31,
2019-12-01,5,212,7,7,埼豐,A083,黃皓楠,徐雨石,119,1037,7,4-1/2,,2,1,2,2,7,1:48.88,17,
2019-12-01,5,212,8,4,王者再現,V156,何澤堯,姚本輝,127,1125,9,5,,9,10,10,10,8,1:48.96,9.6,
2019-12-01,5,212,9,10,跑得威,C127,巫顯東,沈集成,116,1094,3,5-3/4,,7,6,6,7,9,1:49.11,26,
2019-12-01,5,212,10,5,大雁塔,C090,薛恩,蔡約翰,123,996,6,6-1/4,,8,8,9,8,10,1:49.18,32,
2019-12-01,5,212,11,13,放馬過來,V407,蘇狄雄,葉楚航,113,1131,1,8,,5,4,3,5,11,1:49.43,68,
2019-12-01,5,212,12,8,事必獲利,T002,巴度,方嘉柏,120,1146,2,11,,10,9,8,9,12,1:49.91,29,
2019-12-01,5,212,13,11,喜盈運,V337,蔡明紹,何良,117,1134,4,12-3/4,,11,11,11,13,13,1:50.20,18,
2019-12-01,5,212,WV-A,1,兵貴神速,B299,沈拿,羅富全,133,---,---,---,,,,,,,---,---,
2019-12-01,6,213,1,5,福喜多多,B128,莫雷拉,呂健威,127,1138,1,-,,,,5,5,1,1:09.00,2.1,
2019-12-01,6,213,2,10,超然,V255,黃皓楠,鄭俊偉,118,1074,8,頸位,,,,8,9,2,1:09.05,15,
2019-12-01,6,213,3,6,上捕先鋒,C300,郭能,霍利時,127,1174,6,頸位,,,,3,3,3,1:09.07,13,
2019-12-01,6,213,4,11,好友無敵,A217,黎海榮,文家良,119,1080,2,2-1/4,,,,7,6,4,1:09.37,39,
2019-12-01,6,213,5,7,晨曦巨星,D002,巴度,高伯新,126,1196,3,3,,,,4,4,5,1:09.47,133,
2019-12-01,6,213,6,2,精算八方,A221,薛恩,蔡約翰,132,1133,12,3,,,,12,12,6,1:09.47,9.1,
2019-12-01,6,213,7,4,笑春風,A011,潘明輝,丁冠豪,114,1112,11,3,,,,2,2,7,1:09.48,11,
2019-12-01,6,213,8,8,春風得意,C309,蘇狄雄,何良,123,1044,4,3-3/4,,,,11,8,8,1:09.62,9.5,
2019-12-01,6,213,9,3,瑩之光,B080,李寶利,方嘉柏,131,1178,7,7,,,,9,10,9,1:10.13,20,
2019-12-01,6,213,10,12,叫座力,B267,田泰安,沈集成,119,1104,10,7-1/4,,,,6,7,10,1:10.18,19,
2019-12-01,6,213,11,1,龍城猛將,V225,蘇兆輝,苗禮德,133,1200,5,8-1/4,,,,10,11,11,1:10.33,7,
2019-12-01,6,213,12,9,箭神寶,C384,梁家俊,徐雨石,121,1180,9,8-1/2,,,,1,1,12,1:10.38,51,
2019-12-01,6,213,WV,0,盈華盛甲,A179,何澤堯,賀賢,130,---,---,---,,,,,,,---,---,
2019-12-01,7,214,1,10,韋小寶,C188,田泰安,蘇保羅,120,1113,11,-,,,,11,5,1,0:56.21,2.5,
2019-12-01,7,214,2,2,當家猴王,D142,薛恩,約翰摩亞,133,1041,1,1-1/2,,,,4,4,2,0:56.44,22,
2019-12-01,7,214,3,7,大紅包,B246,何澤堯,呂健威,123,1050,8,2-1/4,,,,8,7,3,0:56.56,5.7,
2019-12-01,7,214,4,14,叫關健康,A064,蔡明紹,文家良,113,1022,7,3-3/4,,,,13,9,4,0:56.80,53,
2019-12-01,7,214,5,8,奮鬥同心,C314,郭能,姚本輝,120,1155,3,3-3/4,,,,2,2,5,0:56.81,9.7,
2019-12-01,7,214,6,11,跳出世界,C333,貝力斯,蔡約翰,118,1238,13,4,,,,3,3,6,0:56.86,14,
2019-12-01,7,214,7,9,加州更好,B204,莫雷拉,告東尼,120,1141,5,5,,,,6,6,7,0:57.00,5.1,
2019-12-01,7,214,8,13,自在人生,B169,潘明輝,羅富全,114,1192,6,5-1/2,,,,14,10,8,0:57.08,58,
2019-12-01,7,214,9,12,連利福將,B475,巴度,葉楚航,117,1099,10,5-1/2,,,,10,13,9,0:57.11,12,
2019-12-01,7,214,10,4,極速前進,V390,梁家俊,容天鵬,127,1253,9,7-1/2,,,,9,14,10,0:57.42,15,
2019-12-01,7,214,11,1,金糠,D134,希威森,霍利時,133,1035,2,7-3/4,,,,7,8,11,0:57.46,71,
2019-12-01,7,214,12,5,大俠士,C373,黎海榮,沈集成,123,1149,4,8-1/4,,,,1,1,12,0:57.52,73,
2019-12-01,7,214,13,3,大醇威,D150,沈拿,方嘉柏,128,1129,14,9-1/2,,,,12,12,13,0:57.73,40,
2019-12-01,7,214,14,6,飛天劍,C463,巫顯東,徐雨石,120,1067,12,10-1/4,,,,5,11,14,0:57.87,252,
2019-12-01,8,215,1,2,仁者荃心,A157,蔡明紹,文家良,127,1125,3,-,,,,5,3,1,1:07.89,3.3,
2019-12-01,8,215,2,7,好好利高,C226,田泰安,徐雨石,118,1191,8,2,,,,1,1,2,1:08.21,3.1,
2019-12-01,8,215,3,12,帝豪寶寶,A050,巴度,沈集成,114,1166,7,2,,,,9,10,3,1:08.22,15,
2019-12-01,8,215,4,11,鞍歌,A177,蘇兆輝,姚本輝,115,1126,10,2-1/4,,,,7,6,4,1:08.23,9.2,
2019-12-01,8,215,5,5,輝煌星,B163,巫顯東,呂健威,116,1198,9,2-1/2,,,,12,11,5,1:08.30,68,
2019-12-01,8,215,6,3,好吉利,A418,何澤堯,約翰摩亞,127,1097,5,3-3/4,,,,10,7,6,1:08.50,8.3,
2019-12-01,8,215,7,6,帆哥兒,B089,莫雷拉,方嘉柏,118,1073,4,5-1/2,,,,8,8,7,1:08.79,5.5,
2019-12-01,8,215,8,8,順勢寶,V310,潘明輝,賀賢,115,1068,2,6-1/2,,,,11,12,8,1:08.95,34,
2019-12-01,8,215,9,4,禾道駒,B253,希威森,告東尼,121,1082,1,8,,,,6,9,9,1:09.16,24,
2019-12-01,8,215,10,1,樂滿家,A293,郭能,鄭俊偉,132,1115,11,10,,,,4,2,10,1:09.49,123,
2019-12-01,8,215,11,10,電訊驫馬,C181,黎海榮,丁冠豪,116,1138,12,13-3/4,,,,2,4,11,1:10.11,106,
2019-12-01,8,215,12,9,極速駿馬,B211,梁家俊,羅富全,117,1177,6,18-1/2,,,,3,5,12,1:10.87,105,
2019-12-01,9,216,1,13,安賦,B353,蘇兆輝,方嘉柏,118,1086,3,-,,,8,8,7,1,1:38.74,4.1,
2019-12-01,9,216,2,6,好鬥心,C443,何澤堯,呂健威,126,1107,8,頭位,,,11,11,11,2,1:38.76,5.6,
2019-12-01,9,216,3,9,興爾,B203,沈拿,韋達,125,1046,5,1/2,,,4,3,3,3,1:38.84,22,
2019-12-01,9,216,4 平頭馬,2,安喜,V338,郭能,約翰摩亞,132,1119,9,3/4,,,7,7,8,4,1:38.85,21,
2019-12-01,9,216,4 平頭馬,14,上浦福滿,A193,莫雷拉,霍利時,118,1059,13,3/4,,,9,9,9,4,1:38.85,9.7,
2019-12-01,9,216,6,7,蒙古傳奇,B317,黎海榮,徐雨石,126,1162,2,1-1/4,,,5,5,5,6,1:38.95,16,
2019-12-01,9,216,7,1,酷比哥,C192,田泰安,羅富全,133,1050,7,2,,,3,4,4,7,1:39.04,5.8,
2019-12-01,9,216,8,4,和平路,B161,薛恩,容天鵬,129,1136,6,2,,,10,10,10,8,1:39.05,15,
2019-12-01,9,216,9,8,馬主星輝,B427,巫顯東,沈集成,123,1064,10,3,,,14,14,14,9,1:39.22,43,
2019-12-01,9,216,10,3,美麗標緻,C057,蔡明紹,告東尼,130,1087,11,4,,,2,2,2,10,1:39.36,17,
2019-12-01,9,216,11,11,鵰神,B023,巴度,丁冠豪,119,1153,14,4,,,1,1,1,11,1:39.39,5.6,
2019-12-01,9,216,12,5,恆駿寶駒,T262,梁家俊,蘇偉賢,127,1100,1,5,,,6,6,6,12,1:39.54,36,
2019-12-01,9,216,13,10,中華之光,A168,黃皓楠,葉楚航,120,1110,12,6-1/2,,,13,13,12,13,1:39.78,141,
2019-12-01,9,216,14,12,大步走,V336,蘇狄雄,何良,117,1138,4,18,,,12,12,13,14,1:41.62,109,
2019-12-01,10,217,1,5,請跟我來,B440,莫雷拉,蔡約翰,130,1105,1,-,,,4,4,4,1,1:21.66,5.4,
2019-12-01,10,217,2,10,歡樂小子,S235,黎海榮,文家良,121,1289,7,頸位,,,10,9,8,2,1:21.71,60,
2019-12-01,10,217,3,13,順意寶,B164,田泰安,韋達,117,1151,8,1/2,,,3,5,5,3,1:21.76,14,
2019-12-01,10,217,4,3,美麗甜心,B410,郭能,約翰摩亞,131,1171,10,1,,,2,3,3,4,1:21.82,29,
2019-12-01,10,217,5,9,再享耆成,B227,蔡明紹,容天鵬,121,1082,5,1-1/2,,,1,2,1,5,1:21.91,10,
2019-12-01,10,217,6,4,飈驥,C160,貝力斯,丁冠豪,130,1114,2,1-3/4,,,8,7,6,6,1:21.95,13,
2019-12-01,10,217,7,11,佳運來,T380,何澤堯,徐雨石,118,1019,4,3-1/4,,,12,14,10,7,1:22.17,11,
2019-12-01,10,217,8,12,翡翠綠,C056,蘇兆輝,苗禮德,117,1114,6,4,,,7,10,14,8,1:22.30,2.7,
2019-12-01,10,217,9,7,財富超影,C392,薛恩,蘇保羅,123,1106,11,4-1/4,,,11,12,13,9,1:22.33,109,
2019-12-01,10,217,10,8,大眾歡呼,C225,巴度,羅富全,121,1160,3,4-1/4,,,6,6,7,10,1:22.34,4.9,
2019-12-01,10,217,11,14,金剛之星,A067,黃皓楠,鄭俊偉,114,1199,14,6-1/2,,,5,1,2,11,1:22.71,294,
2019-12-01,10,217,12,6,老實人,B200,李寶利,霍利時,126,1236,9,7,,,9,11,9,12,1:22.76,41,
2019-12-01,10,217,13,1,聰明導彈,C037,梁家俊,蘇偉賢,133,1074,13,11,,,14,13,12,13,1:23.41,27,
2019-12-01,10,217,14,2,成才,B085,潘明輝,方嘉柏,130,1182,12,11-3/4,,,13,8,11,14,1:23.53,86,
2019-12-04,1,218,1,6,餘皇,B155,沈拿,韋達,128,1092,5,-,,,,6,5,1,1:10.00,3.4,
2019-12-04,1,218,2,1,安定繁盛,C064,莫雷拉,羅富全,131,1115,11,鼻位,,,,10,8,2,1:10.00,5.3,
2019-12-04,1,218,3,3,葵涌精英,C173,巴度,高伯新,131,1132,10,1-1/2,,,,11,12,3,1:10.22,11,
2019-12-04,1,218,4,10,神火金剛,B004,李寶利,葉楚航,118,1060,12,1-1/2,,,,12,11,4,1:10.24,22,
2019-12-04,1,218,5,12,勁皇子,V143,田泰安,蔡約翰,114,1119,7,2-1/2,,,,8,9,5,1:10.39,14,
2019-12-04,1,218,6,4,幸運大兄,A423,蘇兆輝,蘇保羅,130,1048,9,2-1/2,,,,2,2,6,1:10.40,8,
2019-12-04,1,218,7,7,怡昌福星,B357,麥道朗,賀賢,125,1121,4,3-3/4,,,,9,10,7,1:10.60,11,
2019-12-04,1,218,8,2,濃有,C244,梁家俊,文家良,131,1118,3,5,,,,4,4,8,1:10.78,4.2,
2019-12-04,1,218,9,5,神馬飛揚,V368,巫顯東,鄭俊偉,125,1085,6,5,,,,1,1,9,1:10.80,96,
2019-12-04,1,218,10,9,劍追聲,B445,何澤堯,告東尼,120,1043,2,6-1/4,,,,7,7,10,1:11.01,33,
2019-12-04,1,218,11,11,中華主將,B298,蔡明紹,霍利時,118,1161,8,6-1/2,,,,5,6,11,1:11.02,70,
2019-12-04,1,218,12,8,獵狐章者,B187,黎海榮,呂健威,121,1012,1,6-1/2,,,,3,3,12,1:11.04,31,
2019-12-04,2,219,1,7,喜悅明駒,A044,梁家俊,丁冠豪,129,989,2,-,,,8,8,8,1,1:40.22,10,
2019-12-04,2,219,2,5,金津輝煌,V400,巴度,苗禮德,130,1169,1,頸位,,,4,6,5,2,1:40.27,8.3,
2019-12-04,2,219,3,11,葵涌老友,A012,潘頓,高伯新,120,1187,6,3/4,,,10,11,10,3,1:40.34,12,
2019-12-04,2,219,4,1,話晒事,B239,莫艾誠,告東尼,133,1006,12,1,,,1,1,1,4,1:40.40,13,
2019-12-04,2,219,5,8,利之喜,A405,莫雷拉,蘇保羅,126,1195,4,1-3/4,,,2,2,3,5,1:40.49,4,
2019-12-04,2,219,6,9,堅離地,A235,田泰安,蘇偉賢,126,1068,7,2-3/4,,,9,7,6,6,1:40.65,8.4,
2019-12-04,2,219,7,2,真跑得,A220,何澤堯,方嘉柏,133,1094,3,3,,,7,9,9,7,1:40.71,12,
2019-12-04,2,219,8,6,醉開心,B286,蘇兆輝,葉楚航,130,1100,5,3-1/4,,,5,5,7,8,1:40.74,5.8,
2019-12-04,2,219,9,4,神速寶,A087,麥道朗,賀賢,130,1143,8,4-1/4,,,11,10,11,9,1:40.89,5.6,
2019-12-04,2,219,10,10,小島怡情,T390,利敬國,文家良,125,1062,11,4-1/2,,,12,12,12,10,1:40.92,57,
2019-12-04,2,219,11,3,好醒神,C175,巫顯東,姚本輝,130,1044,9,5-3/4,,,3,3,4,11,1:41.15,76,
2019-12-04,2,219,12,12,不忘初心,B231,黎海榮,徐雨石,113,1077,10,7-1/2,,,6,4,2,12,1:41.41,82,
2019-12-04,3,220,1,1,勝感,C324,莫雅,霍利時,133,1313,2,-,,,,3,3,1,1:10.13,8.7,
2019-12-04,3,220,2,10,馬功臣,A296,田泰安,蘇偉賢,121,1116,5,1/2,,,,6,5,2,1:10.22,5.2,
2019-12-04,3,220,3,3,超能量,B294,巴度,韋達,131,1138,9,1/2,,,,8,7,3,1:10.23,7.8,
2019-12-04,3,220,4,4,壽臣,C326,麥道朗,約翰摩亞,130,1121,7,3/4,,,,2,1,4,1:10.27,4.7,
2019-12-04,3,220,5,2,理想回報,A305,莫雷拉,沈集成,132,1095,6,1-1/4,,,,7,9,5,1:10.35,9.4,
2019-12-04,3,220,6,11,大運舞台,T256,梁家俊,鄭俊偉,119,1101,11,1-1/2,,,,11,10,6,1:10.37,101,
2019-12-04,3,220,7,9,金碧輝煌,T076,李寶利,丁冠豪,125,1088,12,1-3/4,,,,10,11,7,1:10.43,37,
2019-12-04,3,220,8,5,怪獸都市,A190,巫顯東,何良,127,1138,1,3-1/4,,,,1,2,8,1:10.64,12,
2019-12-04,3,220,9,12,隨我來,B300,黎海榮,姚本輝,116,1036,4,3-3/4,,,,5,6,9,1:10.75,13,
2019-12-04,3,220,10,7,影疾,C466,利敬國,葉楚航,127,1106,3,4,,,,4,4,10,1:10.79,5.1,
2019-12-04,3,220,11,6,閃電龍,D077,何澤堯,羅富全,127,1180,8,7,,,,9,8,11,1:11.25,48,
2019-12-04,3,220,12,8,龍騰摘星,A294,莫艾誠,苗禮德,127,1198,10,11,,,,12,12,12,1:11.88,17,
2019-12-04,4,221,1,7,閃電精靈,D071,莫雅,告東尼,125,1157,3,-,,,,3,3,1,0:57.10,5,
2019-12-04,4,221,2,11,開心好友,B466,川田將雅,姚本輝,116,1125,4,1-1/2,,,,7,5,2,0:57.36,6.8,
2019-12-04,4,221,3,2,萬眾之力,C329,田泰安,約翰摩亞,128,1020,5,1-3/4,,,,4,4,3,0:57.37,3.6,
2019-12-04,4,221,4,12,哈蝦王旺,B381,何澤堯,高伯新,116,1162,7,2,,,,9,8,4,0:57.41,30,
2019-12-04,4,221,5,4,好甜橙,A300,蘇兆輝,徐雨石,126,1124,10,2,,,,1,2,5,0:57.42,6.5,
2019-12-04,4,221,6,10,超額認購,C361,莫艾誠,賀賢,121,1128,11,2-1/2,,,,12,12,6,0:57.50,127,
2019-12-04,4,221,7,8,佳景福星,C454,麥道朗,葉楚航,125,1175,12,3,,,,6,7,7,0:57.57,10,
2019-12-04,4,221,8,1,清福,A364,布達德,文家良,133,1237,6,3-1/4,,,,5,6,8,0:57.62,18,
2019-12-04,4,221,9,6,愛添勝,B362,潘頓,何良,125,1111,9,4,,,,10,10,9,0:57.75,8.8,
2019-12-04,4,221,10,5,慣勝積極,A345,簡國能,丁冠豪,125,1099,1,5-3/4,,,,8,9,10,0:58.00,70,
2019-12-04,4,221,11,9,雙節棍,C357,戴圖理,方嘉柏,125,1024,2,6,,,,11,11,11,0:58.05,38,
2019-12-04,4,221,PU,3,龍城勝將,B178,莫雷拉,苗禮德,128,1093,8,---,,,,2,,1,---,10,
2019-12-04,5,222,1,7,夢幻戰士,C280,田泰安,告東尼,130,1115,1,-,,,5,4,3,1,1:40.59,4,
2019-12-04,5,222,2,10,其利斷金,B426,莫雷拉,葉楚航,122,1091,11,短馬頭位,,,2,2,2,2,1:40.61,12,
2019-12-04,5,222,3,2,雷公鑿,V279,潘頓,徐雨石,133,1225,12,1/2,,,1,1,1,3,1:40.68,16,
2019-12-04,5,222,4,6,偉大勝利,C048,川田將雅,韋達,131,1052,9,3/4,,,12,12,12,4,1:40.72,7,
2019-12-04,5,222,5,4,友誼之星,V379,戴圖理,蘇保羅,132,1171,3,1,,,7,7,8,5,1:40.77,17,
