,race_no,going,race_type,plc,horse_no,horse_name,jockey_name,trainer_name,actual_wt,declared_wt,draw,lbw,running_pos,finish_time,public_odds,date,race_id,race_dist,horse_id
7792,RACE_9,GOOD,CLASS_3,10,2.0,BETHANY,P-C Boudot,C S Shum,129,1063,3,4-1/4,9 9 10,1:10.03,292,27/01/2019,374,1200,C258
7793,RACE_9,GOOD,CLASS_3,11,8.0,BRIGHT_KID,D Whyte,W Y So,121,1157,12,5-1/4,12 12 11,1:10.19,33,27/01/2019,374,1200,C060
7794,RACE_9,GOOD,CLASS_3,12,7.0,FALCON_TURBO,K C Leung,D J Hall,122,1102,13,5-1/2,14 13 12,1:10.23,53,27/01/2019,374,1200,B164
7795,RACE_9,GOOD,CLASS_3,13,3.0,FARSHAD,H N Wong,Y S Tsui,126,1075,5,7,13 14 13,1:10.45,428,27/01/2019,374,1200,B238
7796,RACE_9,GOOD,CLASS_3,14,5.0,CASIMIRO,W M Lai,C H Yip,124,1087,2,10-3/4,3 4 14,1:11.08,91,27/01/2019,374,1200,C149
7797,RACE_10,GOOD,CLASS_3,1,2.0,KING_OPIE,G van Niekerk,F C Lor,130,1090,5,-,2 4 3 1,1:22.22,5.6,27/01/2019,375,1400,B034
7798,RACE_10,GOOD,CLASS_3,2,10.0,PERFECT_MATCH,Z Purton,C S Shum,122,1093,9,N,1 1 1 2,1:22.25,2.9,27/01/2019,375,1400,B393
7799,RACE_10,GOOD,CLASS_3,3,12.0,HOME_RUN,A Badel,K H Ting,116,1183,2,1-1/2,7 6 6 3,1:22.45,10,27/01/2019,375,1400,V101
7800,RACE_10,GOOD,CLASS_3,4,6.0,GOOD_BEAUTY,H Bowman,J Moore,125,1027,3,2-1/2,6 8 7 4,1:22.60,19,27/01/2019,375,1400,B384
7801,RACE_10,GOOD,CLASS_3,5,14.0,LAKESHORE_EAGLE,D Whyte,W Y So,115,1044,14,2-3/4,13 12 12 5,1:22.67,3.8,27/01/2019,375,1400,B391
7802,RACE_10,GOOD,CLASS_3,6,13.0,ULTIMATE_GLORY,C Y Ho,K L Man,115,1296,11,3,11 11 9 6,1:22.68,37,27/01/2019,375,1400,S235
7803,RACE_10,GOOD,CLASS_3,7,9.0,SUMSTREETSUMWHERE,T H So,L Ho,122,1043,8,3-1/4,8 7 8 7,1:22.73,17,27/01/2019,375,1400,B283
7804,RACE_10,GOOD,CLASS_3,8,1.0,MONSTER_KAKA,S Clipperton,D J Hall,133,1017,13,3-1/4,12 13 13 8,1:22.75,229,27/01/2019,375,1400,B319
7805,RACE_10,GOOD,CLASS_3,9,5.0,CIRCUIT_HASSLER,K Teetan,A S Cruz,126,1184,10,3-1/2,5 2 2 9,1:22.79,17,27/01/2019,375,1400,A041
7806,RACE_10,GOOD,CLASS_3,10,8.0,LOVING_A_BOOM,M Chadwick,R Gibson,124,1183,6,3-3/4,4 5 5 10,1:22.83,9.7,27/01/2019,375,1400,C122
7807,RACE_10,GOOD,CLASS_3,11,11.0,SMART_PATCH,A Sanna,P O'Sullivan,121,1242,12,5,14 14 14 11,1:23.02,286,27/01/2019,375,1400,B398
7808,RACE_10,GOOD,CLASS_3,12,3.0,WINSTON'S_LAD,H N Wong,K W Lui,126,1095,7,5-1/2,10 9 10 12,1:23.08,216,27/01/2019,375,1400,T348
7809,RACE_10,GOOD,CLASS_3,13,4.0,PRETTY_BAUHINIA,M L Yeung,Y S Tsui,126,1081,4,7-1/2,9 10 11 13,1:23.40,197,27/01/2019,375,1400,A135
7810,RACE_10,GOOD,CLASS_3,14,7.0,SPEEDY_LUCK,K C Leung,P F Yiu,125,1181,1,9-3/4,3 3 4 14,1:23.76,41,27/01/2019,375,1400,C144
7811,RACE_1,GOOD,CLASS_5,1,4.0,THE_JOY_OF_GIVING,J Moreira,C W Chang,129,977,5,-,8 9 9 10 7 1,2:17.40,3.6,23/01/2019,358,2200,A249
7812,RACE_1,GOOD,CLASS_5,2,8.0,SWEET_BEAN,M Chadwick,C Fownes,119,1024,10,1,10 10 10 6 1 2,2:17.56,11,23/01/2019,358,2200,S205
7813,RACE_1,GOOD,CLASS_5,3,2.0,FORTUNE_PATROL,K C Leung,P O'Sullivan,132,1049,2,1-1/4,9 8 8 7 6 3,2:17.59,7.8,23/01/2019,358,2200,A245
7814,RACE_1,GOOD,CLASS_5,4,9.0,CELEBRATION,G van Niekerk,D E Ferraris,115,1014,11,2,11 11 11 11 9 4,2:17.73,21,23/01/2019,358,2200,A085
7815,RACE_1,GOOD,CLASS_5,5,11.0,WEALTHY_FORTUNE,K Teetan,K L Man,114,1007,4,2-1/2,7 7 7 8 5 5,2:17.79,14,23/01/2019,358,2200,P324
7816,RACE_1,GOOD,CLASS_5,6,6.0,COME_ON_WONGCHOY,Z Purton,C S Shum,125,1023,3,3-1/4,1 3 4 4 2 6,2:17.90,3,23/01/2019,358,2200,A285
7817,RACE_1,GOOD,CLASS_5,7,1.0,PENZANCE,C Y Ho,D J Hall,131,1175,6,6,5 2 2 2 3 7,2:18.36,7.5,23/01/2019,358,2200,A272
7818,RACE_1,GOOD,CLASS_5,8,10.0,SO_GENEROUS,W M Lai,C H Yip,115,968,1,8-1/2,6 6 5 5 4 8,2:18.76,123,23/01/2019,358,2200,V402
7819,RACE_1,GOOD,CLASS_5,9,7.0,THE_INVINCIBLE,M F Poon,W Y So,120,1072,8,25,4 1 1 1 8 9,2:21.38,41,23/01/2019,358,2200,A191
7820,RACE_1,GOOD,CLASS_5,10,3.0,GLORIAM,S de Sousa,P F Yiu,130,1216,7,37-1/2,3 4 6 9 11 10,2:23.40,10,23/01/2019,358,2200,A223
7821,RACE_1,GOOD,CLASS_5,11,5.0,HORSE_BULLET,N Callan,Y S Tsui,127,1039,9,48,2 5 3 3 10 11,2:25.09,54,23/01/2019,358,2200,B172
7822,RACE_2,GOOD,CLASS_4,1,6.0,SNAP_FIT,Z Purton,C Fownes,125,1169,1,-,5 2 1,0:57.12,5.7,23/01/2019,359,1000,B402
7823,RACE_2,GOOD,CLASS_4,2,9.0,GRACIOUS_RYDER,C Schofield,D J Hall,120,1087,3,N,8 5 2,0:57.17,10,23/01/2019,359,1000,A179
7824,RACE_2,GOOD,CLASS_4,3,2.0,LOOK_ERAS,H N Wong,Y S Tsui,129,1068,8,4,1 1 3,0:57.76,17,23/01/2019,359,1000,V123
7825,RACE_2,GOOD,CLASS_4,4,4.0,MR_RIGHT,M F Poon,L Ho,125,1273,5,4-1/4,3 4 4,0:57.79,11,23/01/2019,359,1000,T334
7826,RACE_2,GOOD,CLASS_4,5,1.0,THOU_SHALL_SING,C Y Ho,W Y So,131,1083,9,4-1/2,2 3 5,0:57.84,6.4,23/01/2019,359,1000,B047
7827,RACE_2,GOOD,CLASS_4,6,11.0,TOM'S_DRAGON,J Moreira,J Size,117,1274,12,4-3/4,10 9 6,0:57.87,4.3,23/01/2019,359,1000,B175
7828,RACE_2,GOOD,CLASS_4,7,7.0,LIGHTNING_TREASURE,S de Sousa,P F Yiu,123,1203,7,5-1/2,11 12 7,0:58.00,4.3,23/01/2019,359,1000,B259
7829,RACE_2,GOOD,CLASS_4,8,8.0,BRAVE_BABY,K Teetan,A S Cruz,120,1069,4,5-3/4,6 6 8,0:58.04,18,23/01/2019,359,1000,C066
7830,RACE_2,GOOD,CLASS_4,9,5.0,GIFT_OF_LIFELINE,C Murray,A T Millard,125,996,2,7-1/4,12 10 9,0:58.26,33,23/01/2019,359,1000,C172
7831,RACE_2,GOOD,CLASS_4,10,3.0,SIMPLY_BIG,U Rispoli,F C Lor,132,1045,6,7-1/4,9 11 10,0:58.29,27,23/01/2019,359,1000,B352
7832,RACE_2,GOOD,CLASS_4,11,12.0,LUCKY_LUCKY,C Wong,C S Shum,109,1190,10,7-1/2,4 8 11,0:58.32,18,23/01/2019,359,1000,A347
7833,RACE_2,GOOD,CLASS_4,12,10.0,PRAWN_YEAH_YEAH,M Chadwick,R Gibson,119,1148,11,8,7 7 12,0:58.41,110,23/01/2019,359,1000,B381
7834,RACE_3,GOOD,CLASS_5,1,11.0,GOLDEN_CANNON,C Y Ho,K W Lui,119,964,6,-,8 8 7 1,1:40.84,4.9,23/01/2019,360,1650,T022
7835,RACE_3,GOOD,CLASS_5,2,2.0,DASHING_DART,Z Purton,P O'Sullivan,132,1216,8,N,9 9 9 2,1:40.88,6,23/01/2019,360,1650,V038
7836,RACE_3,GOOD,CLASS_5,3,4.0,ROOKIE_STAR,K Teetan,P F Yiu,131,985,5,1-1/2,7 7 6 3,1:41.07,10,23/01/2019,360,1650,A384
7837,RACE_3,GOOD,CLASS_5,4,10.0,LUCKY_STORM,C Wong,C S Shum,116,1113,3,2-1/2,1 1 1 4,1:41.25,8.2,23/01/2019,360,1650,B124
7838,RACE_3,GOOD,CLASS_5,5,8.0,WONDERFUL_TIGER,J Moreira,W Y So,128,1082,1,2-3/4,4 3 3 5,1:41.28,7.8,23/01/2019,360,1650,A235
7839,RACE_3,GOOD,CLASS_5,6,12.0,MY_BLESSING,S de Sousa,C H Yip,120,1040,4,3-1/4,6 6 5 6,1:41.36,7,23/01/2019,360,1650,V164
7840,RACE_3,GOOD,CLASS_5,7,9.0,LE_PEGASE,M F Poon,K H Ting,122,1037,7,3-1/2,2 2 2 7,1:41.38,7.3,23/01/2019,360,1650,T280
7841,RACE_3,GOOD,CLASS_5,8,1.0,ROMANTIC_JOURNEY,C Murray,C W Chang,133,1080,12,3-1/2,12 12 12 8,1:41.42,130,23/01/2019,360,1650,B107
7842,RACE_3,GOOD,CLASS_5,9,6.0,TRAVEL_AMBASSADOR,M Chadwick,R Gibson,129,1165,11,4-1/4,11 10 10 9,1:41.52,22,23/01/2019,360,1650,T113
7843,RACE_3,GOOD,CLASS_5,10,7.0,VICTORY_FOLLOW_ME,N Callan,K L Man,129,1023,2,4-1/2,5 5 4 10,1:41.56,36,23/01/2019,360,1650,V182
7844,RACE_3,GOOD,CLASS_5,11,5.0,MASTER_BERNINI,G van Niekerk,D E Ferraris,130,1048,10,4-1/2,10 11 11 11,1:41.56,7.4,23/01/2019,360,1650,A174
7845,RACE_3,GOOD,CLASS_5,12,3.0,FATE_FIRE,M L Yeung,T P Yung,129,1221,9,40-3/4,3 4 8 12,1:47.37,177,23/01/2019,360,1650,B020
7846,RACE_4,GOOD,CLASS_4,1,7.0,LONDON_MASTER,N Callan,D E Ferraris,121,1080,5,-,8 8 1,1:10.13,20,23/01/2019,361,1200,T345
7847,RACE_4,GOOD,CLASS_4,2,8.0,TRAVEL_DATUK,M Chadwick,R Gibson,126,1111,1,HD,6 9 2,1:10.15,4.3,23/01/2019,361,1200,V235
7848,RACE_4,GOOD,CLASS_4,3,5.0,NABOO_STAR,Z Purton,C Fownes,127,1042,12,1-3/4,12 10 3,1:10.41,3.5,23/01/2019,361,1200,B366
7849,RACE_4,GOOD,CLASS_4,4,6.0,SUNNY_DRAGON,C Schofield,R Gibson,125,1199,11,2-1/2,5 4 4,1:10.54,57,23/01/2019,361,1200,V412
7850,RACE_4,GOOD,CLASS_4,5,1.0,EVERBRAVE,K Teetan,K L Man,133,1208,10,2-3/4,11 5 5,1:10.57,10,23/01/2019,361,1200,A364
7851,RACE_4,GOOD,CLASS_4,6,12.0,ROYAL_CHOCOLATE,K C Leung,W Y So,116,1147,6,3,3 2 6,1:10.59,9.2,23/01/2019,361,1200,A356
7852,RACE_4,GOOD,CLASS_4,7,9.0,WAH_MAY_PRINCESS,C Wong,A S Cruz,114,1078,3,3-1/4,2 3 7,1:10.65,8.5,23/01/2019,361,1200,B423
7853,RACE_4,GOOD,CLASS_4,8,10.0,VERY_SWEET_ORANGE,S de Sousa,Y S Tsui,120,1103,9,3-3/4,1 1 8,1:10.73,16,23/01/2019,361,1200,A300
7854,RACE_4,GOOD,CLASS_4,9,2.0,GALLANT_LEGACY,D Whyte,C W Chang,132,1067,4,6,7 7 9,1:11.10,9.4,23/01/2019,361,1200,B451
7855,RACE_4,GOOD,CLASS_4,10,3.0,BOND_ELEGANCE,J Moreira,J Size,130,1085,2,8,4 6 10,1:11.41,12,23/01/2019,361,1200,A007
7856,RACE_4,GOOD,CLASS_4,11,4.0,INTREPIC,M F Poon,D J Hall,125,998,8,8,9 12 11,1:11.43,16,23/01/2019,361,1200,A139
7857,RACE_4,GOOD,CLASS_4,12,11.0,WINNING_CIRCLE,H N Wong,J Moore,114,1128,7,9-1/2,10 11 12,1:11.63,319,23/01/2019,361,1200,B275
7858,RACE_4,GOOD,CLASS_4,WV,,SHINING_ON,C Y Ho,K W Lui,125,---,---,---,---,---,---,23/01/2019,361,1200,A359
7859,RACE_4,GOOD,CLASS_4,WV,,WINWIN_THIRTYTHREE,S Clipperton,P F Yiu,127,---,---,---,---,---,---,23/01/2019,361,1200,C110
7860,RACE_5,GOOD,CLASS_4,1,11.0,CHARITY_GRAND,K Teetan,C S Shum,119,1031,2,-,4 5 5 1,1:41.72,5.1,23/01/2019,362,1650,B358
7861,RACE_5,GOOD,CLASS_4,2,6.0,ALPHA_HEDGE,D Whyte,K W Lui,121,1186,3,HD,5 4 4 2,1:41.75,9,23/01/2019,362,1650,B102
7862,RACE_5,GOOD,CLASS_4,3,3.0,CINQUANTE_CINQ,M Chadwick,T P Yung,125,1066,7,1/2,8 8 8 3,1:41.80,73,23/01/2019,362,1650,B404
7863,RACE_5,GOOD,CLASS_4,4,1.0,MERRYGOWIN,Z Purton,P O'Sullivan,133,1109,8,1-1/2,10 10 10 4,1:41.95,15,23/01/2019,362,1650,V396
7864,RACE_5,GOOD,CLASS_4,5,8.0,POLYMER_LUCK,S de Sousa,K H Ting,121,1073,1,1-1/2,3 3 3 5,1:41.95,7.8,23/01/2019,362,1650,T326
7865,RACE_5,GOOD,CLASS_4,6,7.0,HAPPY_WARRIOR,J Moreira,J Moore,121,1075,4,2,6 7 7 6,1:42.03,2,23/01/2019,362,1650,A313
7866,RACE_5,GOOD,CLASS_4,7,2.0,VICTORY_POWER,C Schofield,R Gibson,131,1130,12,2-1/2,7 6 6 7,1:42.11,31,23/01/2019,362,1650,B294
7867,RACE_5,GOOD,CLASS_4,8,9.0,CURLING_LUXURY,M L Yeung,Y S Tsui,118,1044,9,2-3/4,2 2 1 8,1:42.14,21,23/01/2019,362,1650,A083
7868,RACE_5,GOOD,CLASS_4,9,4.0,GENERAL_DINO,N Callan,D E Ferraris,125,1051,11,3-1/4,12 12 12 9,1:42.23,22,23/01/2019,362,1650,A193
7869,RACE_5,GOOD,CLASS_4,10,5.0,GREAT_JOY,C Y Ho,D J Hall,120,1001,10,3-1/4,11 11 11 10,1:42.26,19,23/01/2019,362,1650,T338
7870,RACE_5,GOOD,CLASS_4,11,10.0,MOTHER_WISHES,K C Leung,W Y So,120,1123,6,3-3/4,9 9 9 11,1:42.32,177,23/01/2019,362,1650,B474
7871,RACE_5,GOOD,CLASS_4,12,12.0,SUPREME_WITNESS,M F Poon,A S Cruz,115,1280,5,5-1/4,1 1 2 12,1:42.56,38,23/01/2019,362,1650,A357
7872,RACE_6,GOOD,CLASS_3,1,4.0,MUSIC_ADDITION,S de Sousa,Y S Tsui,127,1174,2,-,2 2 1,1:09.54,3.4,23/01/2019,363,1200,B308
7873,RACE_6,GOOD,CLASS_3,2,2.0,KA_YING_LEGEND,M L Yeung,T P Yung,129,1120,5,3,3 5 2,1:10.02,10,23/01/2019,363,1200,B234
7874,RACE_6,GOOD,CLASS_3,3,10.0,HAPPY_TIME,D Whyte,K W Lui,121,1165,7,3-1/2,5 6 3,1:10.11,5,23/01/2019,363,1200,B272
7875,RACE_6,GOOD,CLASS_3,4,6.0,BIG_BANG_BONG,N Callan,K H Ting,124,1070,9,3-3/4,8 7 4,1:10.16,47,23/01/2019,363,1200,V186
7876,RACE_6,GOOD,CLASS_3,5,7.0,BLOCKER_DEE,Z Purton,C Fownes,126,1270,6,4-1/4,1 1 5,1:10.22,4.5,23/01/2019,363,1200,T374
7877,RACE_6,GOOD,CLASS_3,6,1.0,BREEDERS'_STAR,K Teetan,D E Ferraris,133,1189,8,4-1/2,6 4 6,1:10.27,26,23/01/2019,363,1200,V197
7878,RACE_6,GOOD,CLASS_3,7,3.0,SIR_REDALOT,J Moreira,J Size,128,1038,10,5,9 9 7,1:10.36,10,23/01/2019,363,1200,A196
7879,RACE_6,GOOD,CLASS_3,8,5.0,MEGA_HEART,C Murray,C W Chang,125,1186,4,5-1/4,7 8 8,1:10.37,21,23/01/2019,363,1200,A148
7880,RACE_6,GOOD,CLASS_3,9,11.0,MR_PICASSO,C Y Ho,D J Hall,117,1102,3,6-3/4,4 3 9,1:10.64,11,23/01/2019,363,1200,T330
7881,RACE_6,GOOD,CLASS_3,10,9.0,BEAUTY_LOYAL,M F Poon,A S Cruz,118,1089,11,9-3/4,11 11 10,1:11.09,16,23/01/2019,363,1200,B383
7882,RACE_6,GOOD,CLASS_3,11,8.0,ROMAN_IMPERO,W M Lai,C H Yip,123,1188,1,11-1/4,10 10 11,1:11.33,18,23/01/2019,363,1200,V371
7883,RACE_6,GOOD,CLASS_3,12,12.0,CALLING_THE_SHOTS,G van Niekerk,C S Shum,115,993,12,12-1/2,12 12 12,1:11.56,157,23/01/2019,363,1200,B239
7884,RACE_6,GOOD,CLASS_3,WV,,CAO_CAO,C Schofield,K L Man,123,---,---,---,---,---,---,23/01/2019,363,1200,B431
7885,RACE_7,GOOD,CLASS_3,1,5.0,NAMJONG_PLUS,M L Yeung,Y S Tsui,124,1091,11,-,11 11 12 12 1,1:49.47,10,23/01/2019,364,1800,B048
7886,RACE_7,GOOD,CLASS_3,2,11.0,VIGOR_FAME,M F Poon,K W Lui,111,1028,4,N,2 2 2 2 2,1:49.51,17,23/01/2019,364,1800,B260
7887,RACE_7,GOOD,CLASS_3,3,4.0,HELENE_CHARISMA,D Whyte,J Moore,127,1060,9,1-1/4,8 8 8 9 3,1:49.66,13,23/01/2019,364,1800,A129
7888,RACE_7,GOOD,CLASS_3,4,6.0,RICKFIELD,U Rispoli,A T Millard,126,1079,7,1-1/4,12 12 11 10 4,1:49.69,21,23/01/2019,364,1800,V046
7889,RACE_7,GOOD,CLASS_3,5,12.0,SANGRIA,K Teetan,D E Ferraris,113,1066,12,1-1/4,10 9 9 8 5,1:49.69,13,23/01/2019,364,1800,A065
7890,RACE_7,GOOD,CLASS_3,6,1.0,BIGWOOD,Z Purton,C Fownes,133,1100,10,2-1/2,7 7 7 6 6,1:49.88,2,23/01/2019,364,1800,B100
7891,RACE_7,GOOD,CLASS_3,7,7.0,HO_HO_FEEL,W M Lai,C H Yip,121,1145,5,2-3/4,9 10 10 11 7,1:49.90,46,23/01/2019,364,1800,T029
7892,RACE_7,GOOD,CLASS_3,8,3.0,ROCKETEER,G van Niekerk,F C Lor,132,1220,3,3-3/4,5 5 5 5 8,1:50.06,20,23/01/2019,364,1800,A214
7893,RACE_7,GOOD,CLASS_3,9,9.0,GOLDFIELD,M Chadwick,R Gibson,120,1047,6,4-1/2,4 4 4 4 9,1:50.19,7.7,23/01/2019,364,1800,A396
7894,RACE_7,GOOD,CLASS_3,10,8.0,PING_HAI_TREASURE,J Moreira,J Size,121,1111,1,5-1/4,6 6 6 7 10,1:50.31,25,23/01/2019,364,1800,B407
7895,RACE_7,GOOD,CLASS_3,11,10.0,PLANET_STAR,K C Leung,P O'Sullivan,115,1214,2,6-1/4,1 3 3 3 11,1:50.46,8.7,23/01/2019,364,1800,A049
7896,RACE_7,GOOD,CLASS_3,12,2.0,JOLLY_GENE,C Wong,A S Cruz,126,1120,8,9-1/2,3 1 1 1 12,1:50.98,57,23/01/2019,364,1800,T146
7897,RACE_8,GOOD,CLASS_3,1,4.0,BANK_ON_RED,J Moreira,J Size,124,1079,1,-,5 4 3 1,1:40.02,3.2,23/01/2019,365,1650,A228
7898,RACE_8,GOOD,CLASS_3,2,10.0,ARCADA,G van Niekerk,A T Millard,119,1115,2,HD,7 6 6 2,1:40.05,4.3,23/01/2019,365,1650,A240
7899,RACE_8,GOOD,CLASS_3,3,5.0,FEARLESS_FIRE,Z Purton,C Fownes,124,1129,7,1/2,8 9 5 3,1:40.09,4.1,23/01/2019,365,1650,B085
7900,RACE_8,GOOD,CLASS_3,4,6.0,STARSHIP,C Schofield,P O'Sullivan,124,1160,4,1-1/2,9 8 9 4,1:40.26,42,23/01/2019,365,1650,V379
7901,RACE_8,GOOD,CLASS_3,5,3.0,RACING_LUCK,C Y Ho,K W Lui,124,1108,12,2,12 11 12 5,1:40.33,5.6,23/01/2019,365,1650,B223
7902,RACE_8,GOOD,CLASS_3,6,11.0,FAITHFUL_TRINITY,M Chadwick,R Gibson,119,1073,8,2-3/4,4 5 7 6,1:40.48,15,23/01/2019,365,1650,A247
7903,RACE_8,GOOD,CLASS_3,7,9.0,ELECTRIC_LIGHTNING,K Teetan,D E Ferraris,119,1051,9,3,10 10 8 7,1:40.49,37,23/01/2019,365,1650,A189
7904,RACE_8,GOOD,CLASS_3,8,7.0,SLEEP_EDUCATION,N Callan,D E Ferraris,123,1002,10,5-1/4,11 12 11 8,1:40.85,21,23/01/2019,365,1650,A362
7905,RACE_8,GOOD,CLASS_3,9,2.0,THUNDER_STOMP,H N Wong,Y S Tsui,125,1187,6,5-3/4,3 3 4 9,1:40.95,20,23/01/2019,365,1650,V279
7906,RACE_8,GOOD,CLASS_3,10,12.0,HAPPY_SPIRIT,C Wong,K L Man,111,1121,3,6-3/4,6 7 10 10,1:41.10,51,23/01/2019,365,1650,V008
7907,RACE_8,GOOD,CLASS_3,11,8.0,TRAVEL_FIRST,S de Sousa,C H Yip,123,1215,11,9-1/2,1 1 1 11,1:41.56,86,23/01/2019,365,1650,T098
7908,RACE_8,GOOD,CLASS_3,12,1.0,TANG_FLEMING,C Murray,C W Chang,128,1196,5,13-3/4,2 2 2 12,1:42.23,86,23/01/2019,365,1650,A067
7909,RACE_8,GOOD,CLASS_3,WV,,GOLD_LAND,K Teetan,A S Cruz,120,---,---,---,---,---,---,23/01/2019,365,1650,A109
7910,RACE_1,GOOD,CLASS_4,1,14.0,CARE_FREE_PRINCE,C Wong,K L Man,108,1179,13,-,1 1 1 1,1:22.65,17,20/01/2019,348,1400,V069
7911,RACE_1,GOOD,CLASS_4,2,2.0,PICKEN,J Moreira,J Size,133,1164,11,NOSE,2 2 2 2,1:22.65,2.3,20/01/2019,348,1400,B311
7912,RACE_1,GOOD,CLASS_4,3,11.0,EMPIRE_STAR,D Whyte,J Moore,123,1117,1,1-1/4,8 6 5 3,1:22.84,9.4,20/01/2019,348,1400,A145
7913,RACE_1,GOOD,CLASS_4,4,3.0,SAM'S_LOVE,Z Purton,C H Yip,131,1063,12,3,13 12 10 4,1:23.15,7.8,20/01/2019,348,1400,A088
7914,RACE_1,GOOD,CLASS_4,5,10.0,DESTIN,S Clipperton,P O'Sullivan,123,1130,8,4-1/2,3 5 3 5,1:23.36,24,20/01/2019,348,1400,V417
7915,RACE_1,GOOD,CLASS_4,6,6.0,WIN_WIN,M L Yeung,T P Yung,124,1142,6,4-1/2,7 7 9 6,1:23.37,14,20/01/2019,348,1400,B472
7916,RACE_1,GOOD,CLASS_4,7,4.0,GUY_DRAGON,C Schofield,W Y So,130,1144,10,5,9 10 11 7,1:23.44,13,20/01/2019,348,1400,B377
7917,RACE_1,GOOD,CLASS_4,8,1.0,KHAKI,S de Sousa,A T Millard,133,1180,14,5-1/2,11 14 13 8,1:23.52,6.8,20/01/2019,348,1400,A294
7918,RACE_1,GOOD,CLASS_4,9,7.0,ENJOY_LIFE,K Teetan,Y S Tsui,125,1132,5,5-3/4,14 13 12 9,1:23.55,11,20/01/2019,348,1400,A125
7919,RACE_1,GOOD,CLASS_4,10,5.0,RULETHEROOST,A Sanna,F C Lor,129,1127,2,5-3/4,4 3 4 10,1:23.58,38,20/01/2019,348,1400,B299
7920,RACE_1,GOOD,CLASS_4,11,8.0,WICKER,N Callan,R Gibson,125,1158,7,6-1/2,10 9 6 11,1:23.69,294,20/01/2019,348,1400,B425
7921,RACE_1,GOOD,CLASS_4,12,12.0,BLIZZING_AWAY,C Murray,P F Yiu,120,1174,3,10-1/2,6 8 7 12,1:24.33,164,20/01/2019,348,1400,B458
7922,RACE_1,GOOD,CLASS_4,13,13.0,BIG_BULLY,M F Poon,D J Hall,112,1121,9,12-1/2,12 11 14 13,1:24.65,44,20/01/2019,348,1400,B028
7923,RACE_1,GOOD,CLASS_4,14,9.0,SUREWIN,K C Leung,C W Chang,124,1246,4,18-1/2,5 4 8 14,1:25.61,201,20/01/2019,348,1400,B157
7924,RACE_2,GOOD,CLASS_4,1,2.0,EVER_LAUGH,K C Leung,K L Man,131,1157,7,-,5 5 3 1,1:34.97,8.4,20/01/2019,349,1600,A278
7925,RACE_2,GOOD,CLASS_4,2,4.0,I_DO,Z Purton,W Y So,130,1120,14,1-1/2,4 2 2 2,1:35.23,3.3,20/01/2019,349,1600,C038
7926,RACE_2,GOOD,CLASS_4,3,11.0,SWOT_WINDICATOR,C Y Ho,D J Hall,120,1068,1,2-1/2,3 4 4 3,1:35.39,19,20/01/2019,349,1600,A358
7927,RACE_2,GOOD,CLASS_4,4,5.0,MY_WINNER,J Moreira,P F Yiu,130,1142,13,3-1/2,11 11 10 4,1:35.55,4.2,20/01/2019,349,1600,B197
7928,RACE_2,GOOD,CLASS_4,5,10.0,MAJESTIC_ENDEAVOUR,C Schofield,C Fownes,122,1177,3,3-3/4,6 7 6 5,1:35.58,15,20/01/2019,349,1600,A399
7929,RACE_2,GOOD,CLASS_4,6,3.0,FLAME_LILY,S de Sousa,F C Lor,130,1217,10,4,1 1 1 6,1:35.61,4.7,20/01/2019,349,1600,B050
7930,RACE_2,GOOD,CLASS_4,7,13.0,ALCAZAR,D Whyte,J Moore,119,1097,8,4-3/4,9 9 7 7,1:35.71,14,20/01/2019,349,1600,A131
7931,RACE_2,GOOD,CLASS_4,8,6.0,FULL_OF_CHANCES,G van Niekerk,T P Yung,129,1064,9,5,14 14 13 8,1:35.78,22,20/01/2019,349,1600,A284
7932,RACE_2,GOOD,CLASS_4,9,14.0,GORGEOUS_AGAIN,K Teetan,C S Shum,118,1090,11,5-1/2,13 13 12 9,1:35.85,60,20/01/2019,349,1600,V326
7933,RACE_2,GOOD,CLASS_4,10,12.0,VICTORIOUS_LEADER,U Rispoli,C H Yip,122,999,12,8-3/4,2 3 5 10,1:36.37,13,20/01/2019,349,1600,B288
7934,RACE_2,GOOD,CLASS_4,11,1.0,CHATER_THUNDER,N Callan,D E Ferraris,131,1029,4,10-3/4,8 8 9 11,1:36.70,90,20/01/2019,349,1600,A325
7935,RACE_2,GOOD,CLASS_4,12,7.0,GREAT_HARVEST,A Sanna,K L Man,129,1099,5,11-1/4,7 6 8 12,1:36.77,158,20/01/2019,349,1600,B390
7936,RACE_2,GOOD,CLASS_4,13,9.0,KEEP_WINNING,H N Wong,C W Chang,119,1127,6,11-1/4,12 12 11 13,1:36.79,285,20/01/2019,349,1600,B331
7937,RACE_2,GOOD,CLASS_4,14,8.0,STRAPPING_BAUHINIA,M F Poon,Y S Tsui,126,1035,2,19-1/2,10 10 14 14,1:38.09,274,20/01/2019,349,1600,B325
7938,RACE_3,GOOD,CLASS_2,1,5.0,HO_HO_KHAN,C Y Ho,D J Hall,118,1026,3,-,8 8 8 8 1,1:46.61,3.4,20/01/2019,350,1800,B318
7939,RACE_3,GOOD,CLASS_2,2,3.0,HELENE_LEADINGSTAR,K Teetan,A S Cruz,123,1065,8,3/4,5 2 2 2 2,1:46.73,15,20/01/2019,350,1800,C165
7940,RACE_3,GOOD,CLASS_2,3,2.0,SAVVY_SIX,A Sanna,A S Cruz,124,1004,2,2,7 7 6 6 3,1:46.93,24,20/01/2019,350,1800,B153
